,train_tag,et_bin,eta_bin,model_idx,sort,init,file_name,tuned_idx,max_sp_val,max_sp_pd_val,max_sp_fa_val,max_sp_op,max_sp_pd_op,max_sp_fa_op,tight_pd_ref,tight_fa_ref,tight_sp_ref,tight_pd_val,tight_fa_val,tight_sp_val,tight_pd_op,tight_fa_op,tight_sp_op,tight_pd_ref_passed,tight_fa_ref_passed,tight_pd_ref_total,tight_fa_ref_total,tight_pd_val_passed,tight_fa_val_passed,tight_pd_val_total,tight_fa_val_total,tight_pd_op_passed,tight_fa_op_passed,tight_pd_op_total,tight_fa_op_total,tight_op_threshold,medium_pd_ref,medium_fa_ref,medium_sp_ref,medium_pd_val,medium_fa_val,medium_sp_val,medium_pd_op,medium_fa_op,medium_sp_op,medium_pd_ref_passed,medium_fa_ref_passed,medium_pd_ref_total,medium_fa_ref_total,medium_pd_val_passed,medium_fa_val_passed,medium_pd_val_total,medium_fa_val_total,medium_pd_op_passed,medium_fa_op_passed,medium_pd_op_total,medium_fa_op_total,medium_op_threshold,loose_pd_ref,loose_fa_ref,loose_sp_ref,loose_pd_val,loose_fa_val,loose_sp_val,loose_pd_op,loose_fa_op,loose_sp_op,loose_pd_ref_passed,loose_fa_ref_passed,loose_pd_ref_total,loose_fa_ref_total,loose_pd_val_passed,loose_fa_val_passed,loose_pd_val_total,loose_fa_val_total,loose_pd_op_passed,loose_fa_op_passed,loose_pd_op_total,loose_fa_op_total,loose_op_threshold,vloose_pd_ref,vloose_fa_ref,vloose_sp_ref,vloose_pd_val,vloose_fa_val,vloose_sp_val,vloose_pd_op,vloose_fa_op,vloose_sp_op,vloose_pd_ref_passed,vloose_fa_ref_passed,vloose_pd_ref_total,vloose_fa_ref_total,vloose_pd_val_passed,vloose_fa_val_passed,vloose_pd_val_total,vloose_fa_val_total,vloose_pd_op_passed,vloose_fa_op_passed,vloose_pd_op_total,vloose_fa_op_total,vloose_op_threshold
139,v1_data17_fwd,0,4,1,3,9,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0139.pic.gz,0,0.8998837101034391,0.9155354449472096,0.11563307493540052,0.8979176342290869,0.9057960086462574,0.10992632803412175,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.1421188630490956,0.8938797665825032,0.9303272507917358,0.1386842445392271,0.8954890402295743,18508.0,7434.0,19893,15474,1851,220,1989,1548,18507,2146,19893,15474,-0.038130201399326324,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.1421188630490956,0.8938797665825032,0.9306791333634947,0.1393951143854207,0.8952991534265476,18513.0,7632.0,19893,15474,1851,220,1989,1548,18514,2157,19893,15474,-0.043424248695373535,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9371543489190548,0.14470284237726097,0.8957581083639699,0.9354044136128287,0.14773167894532765,0.8933526922232834,18608.0,9820.0,19893,15474,1864,223,1989,1548,18608,2286,19893,15474,-0.09504813700914383,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9371543489190548,0.14470284237726097,0.8957581083639699,0.9359573719398784,0.14857179785446556,0.8931926724366631,18618.0,10416.0,19893,15474,1864,223,1989,1548,18619,2299,19893,15474,-0.10129354894161224
140,v1_data17_fwd,0,4,1,4,0,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0140.pic.gz,0,0.8963934655354385,0.8858722976370035,0.09302325581395349,0.8980634747885015,0.8990097019051928,0.10288225410365776,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.930115635997989,0.15633074935400518,0.8863653470766928,0.9302769818529131,0.13874886907069925,0.8954314337327994,18508.0,7434.0,19893,15474,1850,242,1989,1548,18506,2147,19893,15474,-0.05317629128694534,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9311211664152841,0.16020671834625322,0.8848679018016556,0.9305785954858493,0.13933048985394855,0.8952828051205879,18513.0,7632.0,19893,15474,1852,247,1989,1548,18512,2156,19893,15474,-0.05654554441571236,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.1731266149870801,0.880419414286617,0.9354546825516513,0.14637456378441258,0.8940718519451317,18608.0,9820.0,19893,15474,1861,268,1989,1548,18609,2265,19893,15474,-0.10429028421640396,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9361488185017597,0.17506459948320413,0.8796628951388495,0.9359071030010556,0.14715005816207832,0.8938960591546434,18618.0,10416.0,19893,15474,1862,271,1989,1548,18618,2277,19893,15474,-0.1101626604795456
154,v1_data17_fwd,0,4,1,5,4,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0154.pic.gz,0,0.8962077904718341,0.9009552538964304,0.10852713178294573,0.9058947662362297,0.9154979138390389,0.10365774848132352,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.15374677002583978,0.8879346885812281,0.9303775197305585,0.12110637197880315,0.9044523926312528,18508.0,7434.0,19893,15474,1851,237,1989,1548,18508,1874,19893,15474,-0.004474698565900326,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.15374677002583978,0.8879346885812281,0.9305785954858493,0.12136487010469174,0.9044203895559698,18513.0,7632.0,19893,15474,1851,237,1989,1548,18512,1878,19893,15474,-0.0070780073292553425,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9361488185017597,0.1686046511627907,0.8829950329098378,0.9353541446740059,0.12944293653871008,0.9026648443206596,18608.0,9820.0,19893,15474,1862,261,1989,1548,18607,2002,19893,15474,-0.06653766334056854,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9361488185017597,0.1686046511627907,0.8829950329098378,0.9359071030010556,0.13002455732195942,0.9026402317795109,18618.0,10416.0,19893,15474,1862,261,1989,1548,18618,2012,19893,15474,-0.07264168560504913
166,v1_data17_fwd,0,4,1,6,6,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0166.pic.gz,0,0.902848864885508,0.9341377576671694,0.12790697674418605,0.8968266977423083,0.9026290655004273,0.10895696006203955,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.12532299741602068,0.9024309390624925,0.9303775197305585,0.14152772392400156,0.8940633876898929,18508.0,7434.0,19893,15474,1851,194,1989,1548,18508,2190,19893,15474,-0.05928938835859299,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.12532299741602068,0.9024309390624925,0.930628864424672,0.1418508465813623,0.894021680926995,18513.0,7632.0,19893,15474,1851,194,1989,1548,18513,2195,19893,15474,-0.061864446848630905,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.13049095607235142,0.9022745062600837,0.9354044136128287,0.14947654129507562,0.892459234395192,18608.0,9820.0,19893,15474,1861,202,1989,1548,18608,2313,19893,15474,-0.10863244533538818,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9356460532931121,0.13049095607235142,0.9022745062600837,0.9359071030010556,0.15115677911335143,0.8918437925654846,18618.0,10416.0,19893,15474,1861,202,1989,1548,18618,2339,19893,15474,-0.1150275245308876
178,v1_data17_fwd,0,4,1,7,8,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0178.pic.gz,0,0.9017274647528901,0.9286073403720463,0.12475759534583064,0.8948959313201084,0.8931282360629367,0.10333462582396277,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.930115635997989,0.12669683257918551,0.901485600499973,0.9304780576082039,0.14786092800827194,0.890877916645077,18508.0,7434.0,19893,15474,1850,196,1989,1547,18510,2288,19893,15474,-0.035553958266973495,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9311211664152841,0.13122171945701358,0.8996796816430748,0.9305785954858493,0.1479255525397441,0.8908940629304778,18513.0,7632.0,19893,15474,1852,203,1989,1547,18512,2289,19893,15474,-0.03592946380376816,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.14350355526826114,0.8956339757459707,0.9354044136128287,0.15723148507173323,0.8884826030553336,18608.0,9820.0,19893,15474,1861,221,1989,1547,18608,2433,19893,15474,-0.08654264360666275,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9356460532931121,0.14350355526826114,0.8956339757459707,0.9359071030010556,0.15800697944939898,0.8883293084998038,18618.0,10416.0,19893,15474,1861,221,1989,1547,18618,2445,19893,15474,-0.09221183508634567
182,v1_data17_fwd,0,4,1,8,2,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0182.pic.gz,0,0.9025709416379085,0.901458019105078,0.09631544925662573,0.8976031965076583,0.9059468154627256,0.11070182241178751,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.1396250808015514,0.8951520891565177,0.9303775197305585,0.14094610314075223,0.8943601419550439,18508.0,7434.0,19893,15474,1851,216,1989,1547,18508,2181,19893,15474,-0.024958817288279533,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.1396250808015514,0.8951520891565177,0.930628864424672,0.14107535220369652,0.8944174071879052,18513.0,7632.0,19893,15474,1851,216,1989,1547,18513,2183,19893,15474,-0.02762213721871376,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9371543489190548,0.1480284421460892,0.8940555628631564,0.9354044136128287,0.15051053379862997,0.8919295561951488,18608.0,9820.0,19893,15474,1864,229,1989,1547,18608,2329,19893,15474,-0.08237778395414352,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9371543489190548,0.1480284421460892,0.8940555628631564,0.9359573719398784,0.1516737753651286,0.8916033347111714,18618.0,10416.0,19893,15474,1864,229,1989,1547,18619,2347,19893,15474,-0.08994189649820328
191,v1_data17_fwd,0,4,1,9,1,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0191.pic.gz,0,0.9050845691480596,0.9064856711915535,0.09631544925662573,0.9013550827320262,0.906901925300357,0.10417474473310069,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.13380736910148675,0.8981166235097681,0.9304277886693811,0.13170479514023523,0.8990930989527602,18508.0,7434.0,19893,15474,1851,207,1989,1547,18509,2037,19893,15474,-0.0027793869376182556,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.13380736910148675,0.8981166235097681,0.930628864424672,0.13196329326612383,0.8990603920709246,18513.0,7632.0,19893,15474,1851,207,1989,1547,18513,2042,19893,15474,-0.003482536179944873,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9351432880844646,0.14350355526826114,0.8953880133723935,0.9354044136128287,0.14029985782603077,0.897152930468119,18608.0,9820.0,19893,15474,1860,221,1989,1547,18608,2171,19893,15474,-0.05978686362504959,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9361488185017597,0.14544279250161604,0.8948879464300944,0.9359071030010556,0.14107535220369652,0.8970028567985052,18618.0,10416.0,19893,15474,1862,225,1989,1547,18618,2183,19893,15474,-0.06677195429801941
209,v1_data17_fwd,0,4,2,0,9,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0209.pic.gz,0,0.8929537406234019,0.9010050251256282,0.11506140917905623,0.9006830367444739,0.9118785502438044,0.11044332428589893,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9301507537688443,0.16548157724628312,0.881686050823565,0.9303272507917358,0.13357890655292748,0.8980899130697442,18508.0,7434.0,19893,15474,1851,256,1990,1547,18507,2067,19893,15474,-0.042513418942689896,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9301507537688443,0.16548157724628312,0.881686050823565,0.930628864424672,0.13403127827323252,0.898007759174717,18513.0,7632.0,19893,15474,1851,256,1990,1547,18513,2074,19893,15474,-0.045439042150974274,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9351758793969849,0.17194570135746606,0.8808004655184916,0.9354044136128287,0.14223859377019515,0.8961623771721464,18608.0,9820.0,19893,15474,1861,266,1990,1547,18608,2201,19893,15474,-0.09656374901533127,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.935678391959799,0.17647058823529413,0.8787088535792339,0.935856834062233,0.14294946361638877,0.8960203850158027,18618.0,10416.0,19893,15474,1862,273,1990,1547,18617,2212,19893,15474,-0.10041841864585876
213,v1_data17_fwd,0,4,2,1,3,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0213.pic.gz,0,0.9119202910522239,0.9175879396984925,0.09372979961215255,0.9024784595863815,0.917659478208415,0.11257593382447978,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9301507537688443,0.10989010989010989,0.9100202029728226,0.9303272507917358,0.12879669122398862,0.9005226351836465,18508.0,7434.0,19893,15474,1851,170,1990,1547,18507,1993,19893,15474,-0.021173588931560516,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9301507537688443,0.10989010989010989,0.9100202029728226,0.930628864424672,0.1289259402869329,0.9006052901787825,18513.0,7632.0,19893,15474,1851,170,1990,1547,18513,1994,19893,15474,-0.023329492658376694,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9351758793969849,0.11506140917905623,0.9098838595788159,0.9354546825516513,0.13674550859506268,0.8989921034057645,18608.0,9820.0,19893,15474,1861,178,1990,1547,18609,2116,19893,15474,-0.07574855536222458,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.935678391959799,0.11700064641241112,0.9091480779343859,0.9359071030010556,0.13726250484683986,0.8989499967044308,18618.0,10416.0,19893,15474,1862,181,1990,1547,18618,2124,19893,15474,-0.07869844138622284
226,v1_data17_fwd,0,4,2,2,6,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0226.pic.gz,0,0.9122481659839886,0.9241206030150754,0.09954751131221719,0.9035399298004241,0.9068013874227115,0.09971565206152255,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9301507537688443,0.11635423400129283,0.9067491770606761,0.9304277886693811,0.1260178363706863,0.9019841783179292,18508.0,7434.0,19893,15474,1851,180,1990,1547,18509,1950,19893,15474,-0.016937334090471268,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9301507537688443,0.11635423400129283,0.9067491770606761,0.930628864424672,0.1262763344965749,0.9019518485795538,18513.0,7632.0,19893,15474,1851,180,1990,1547,18513,1954,19893,15474,-0.01889185607433319,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9351758793969849,0.12605042016806722,0.9043036078043687,0.9354044136128287,0.13597001421739693,0.8993631080660917,18608.0,9820.0,19893,15474,1861,195,1990,1547,18608,2104,19893,15474,-0.07934264093637466,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.936180904522613,0.1273432449903038,0.9041398394695418,0.9359071030010556,0.13693938218947913,0.8991149073888873,18618.0,10416.0,19893,15474,1863,197,1990,1547,18618,2119,19893,15474,-0.08342946320772171
231,v1_data17_fwd,0,4,2,3,1,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0231.pic.gz,0,0.9045347001072809,0.9255907491201609,0.11627906976744186,0.9015704220990629,0.9148444176343438,0.11160656585239757,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.12532299741602068,0.9024309390624925,0.9303272507917358,0.1313816724828745,0.8992080734848071,18508.0,7434.0,19893,15474,1851,194,1989,1548,18507,2033,19893,15474,-0.0240008607506752,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.12532299741602068,0.9024309390624925,0.9307294023023174,0.13170479514023523,0.8992413379437482,18513.0,7632.0,19893,15474,1851,194,1989,1548,18515,2037,19893,15474,-0.02748488076031208,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.13372093023255813,0.9006285815896882,0.9354546825516513,0.13991211063719788,0.8973755900889062,18608.0,9820.0,19893,15474,1861,206,1989,1548,18609,2165,19893,15474,-0.07869726419448853,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9361488185017597,0.1343669250645995,0.9005457794740881,0.9359071030010556,0.1407522295463358,0.8971679542119432,18618.0,10416.0,19893,15474,1862,208,1989,1548,18618,2178,19893,15474,-0.08500917255878448
240,v1_data17_fwd,0,4,2,4,0,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0240.pic.gz,0,0.9016088234029789,0.9170437405731523,0.11369509043927649,0.9051452927670076,0.9181118986578193,0.10772909396406877,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9311211664152841,0.1375968992248062,0.8964328395884784,0.9303272507917358,0.1242083494894662,0.9028535430353676,18508.0,7434.0,19893,15474,1852,213,1989,1548,18507,1922,19893,15474,-0.020184097811579704,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9311211664152841,0.1375968992248062,0.8964328395884784,0.9305785954858493,0.12478997027271552,0.9026820258916793,18513.0,7632.0,19893,15474,1852,213,1989,1548,18512,1931,19893,15474,-0.022833846509456635,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9351432880844646,0.14857881136950904,0.892791410164156,0.9354044136128287,0.13396665374176037,0.9003847701806347,18608.0,9820.0,19893,15474,1860,230,1989,1548,18608,2073,19893,15474,-0.0851539745926857,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9366515837104072,0.14987080103359174,0.892866214363855,0.9359573719398784,0.13435440093059325,0.9004582792225807,18618.0,10416.0,19893,15474,1863,232,1989,1548,18619,2079,19893,15474,-0.08869530260562897
251,v1_data17_fwd,0,4,2,5,1,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0251.pic.gz,0,0.8914179382440974,0.9004524886877828,0.11757105943152454,0.9037535024787192,0.9113255919167547,0.1037869975442678,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.16343669250645995,0.882964449227112,0.9303272507917358,0.1273749515316014,0.9012452211824232,18508.0,7434.0,19893,15474,1851,253,1989,1548,18507,1970,19893,15474,-0.04833855479955673,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.16343669250645995,0.882964449227112,0.9305785954858493,0.12756882512601783,0.901270385476057,18513.0,7632.0,19893,15474,1851,253,1989,1548,18512,1974,19893,15474,-0.05039750784635544,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9361488185017597,0.17958656330749354,0.8773263834951189,0.9354044136128287,0.13545301796561976,0.8996268206237534,18608.0,9820.0,19893,15474,1862,278,1989,1548,18608,2096,19893,15474,-0.10909681767225266,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9361488185017597,0.17958656330749354,0.8773263834951189,0.9359573719398784,0.13603463874886906,0.8996012148999076,18618.0,10416.0,19893,15474,1862,278,1989,1548,18619,2105,19893,15474,-0.11483575403690338
269,v1_data17_fwd,0,4,2,6,9,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0269.pic.gz,0,0.9062183881168425,0.9356460532931121,0.1227390180878553,0.9012220036098736,0.9228371789071532,0.12013700400672095,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9311211664152841,0.12015503875968993,0.9053015281272995,0.9303272507917358,0.13196329326612383,0.8989121599946628,18508.0,7434.0,19893,15474,1852,186,1989,1548,18507,2042,19893,15474,0.014461938291788101,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9311211664152841,0.12015503875968993,0.9053015281272995,0.930628864424672,0.13228641592348456,0.8988959603110726,18513.0,7632.0,19893,15474,1852,186,1989,1548,18513,2047,19893,15474,0.012109074741601944,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.1227390180878553,0.9062183881168425,0.9353541446740059,0.14198009564430658,0.8962698806645746,18608.0,9820.0,19893,15474,1861,190,1989,1548,18607,2197,19893,15474,-0.038007769733667374,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9361488185017597,0.12919896640826872,0.9031793707356001,0.9358065651234102,0.14262634095902804,0.8961609765274349,18618.0,10416.0,19893,15474,1862,199,1989,1548,18616,2207,19893,15474,-0.04258362203836441
272,v1_data17_fwd,0,4,2,7,2,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0272.pic.gz,0,0.9025335992587328,0.9255907491201609,0.12023270846800259,0.8940605672250663,0.9098175237520736,0.12155874369910818,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.930115635997989,0.1383322559793148,0.8955646638708722,0.9303775197305585,0.1527723924001551,0.8883159828739889,18508.0,7434.0,19893,15474,1850,214,1989,1547,18508,2364,19893,15474,-0.07686581462621689,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9311211664152841,0.1389786683904331,0.8957283069230172,0.930628864424672,0.15341863771487657,0.8881078512156719,18513.0,7632.0,19893,15474,1852,215,1989,1547,18513,2374,19893,15474,-0.0793936476111412,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.14608920491273433,0.8943114171688427,0.9354044136128287,0.1610443324285899,0.8865239811516042,18608.0,9820.0,19893,15474,1861,226,1989,1547,18608,2492,19893,15474,-0.12326214462518692,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9361488185017597,0.14738202973497092,0.8938954104513837,0.9359071030010556,0.16149670414889492,0.8865360869332306,18618.0,10416.0,19893,15474,1862,228,1989,1547,18618,2499,19893,15474,-0.12508933246135712
284,v1_data17_fwd,0,4,2,8,4,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0284.pic.gz,0,0.9028189520484379,0.9064856711915535,0.10084033613445378,0.8981424955576567,0.9193183531895641,0.12278660979707898,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.13510019392372333,0.8974582778721409,0.9303775197305585,0.139524363448365,0.8950853254659333,18508.0,7434.0,19893,15474,1851,209,1989,1547,18508,2159,19893,15474,-0.04537922143936157,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.13510019392372333,0.8974582778721409,0.9305283265470266,0.1397828615742536,0.8950274486479974,18513.0,7632.0,19893,15474,1851,209,1989,1547,18511,2163,19893,15474,-0.0466921404004097,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9351432880844646,0.14673561732385262,0.8937348825082487,0.9354546825516513,0.14747318081943905,0.8935095808208772,18608.0,9820.0,19893,15474,1860,227,1989,1547,18609,2282,19893,15474,-0.09056209772825241,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9351432880844646,0.14673561732385262,0.8937348825082487,0.9359071030010556,0.14895954504329845,0.8929695358710392,18618.0,10416.0,19893,15474,1860,227,1989,1547,18618,2305,19893,15474,-0.10024939477443695
294,v1_data17_fwd,0,4,2,9,4,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0294.pic.gz,0,0.9086798415941791,0.9195575666163901,0.10213316095669037,0.9025867840467615,0.914794148695521,0.10953858084528888,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9296128707893414,0.12605042016806722,0.9015664067641921,0.9303272507917358,0.12963681013312653,0.9000955116098487,18508.0,7434.0,19893,15474,1849,195,1989,1547,18507,2006,19893,15474,0.006519760936498642,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9296128707893414,0.12605042016806722,0.9015664067641921,0.930628864424672,0.13008918185343157,0.9000137892818595,18513.0,7632.0,19893,15474,1849,195,1989,1547,18513,2013,19893,15474,0.003760736668482423,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.13122171945701358,0.9019022617442712,0.9354044136128287,0.137327129378312,0.8986706708560925,18608.0,9820.0,19893,15474,1861,203,1989,1547,18608,2125,19893,15474,-0.046695392578840256,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9356460532931121,0.13122171945701358,0.9019022617442712,0.935856834062233,0.13849037094481065,0.8982985675804931,18618.0,10416.0,19893,15474,1861,203,1989,1547,18617,2143,19893,15474,-0.05497690662741661
301,v1_data17_fwd,0,4,3,0,1,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0301.pic.gz,0,0.893972270525879,0.8984924623115578,0.11053652230122818,0.901974736746071,0.9050922435027396,0.10113739175390979,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9296482412060302,0.17453135100193923,0.8767844398877345,0.9303272507917358,0.13067080263668088,0.8995696770548379,18508.0,7434.0,19893,15474,1850,270,1990,1547,18507,2022,19893,15474,0.007023874204605818,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9311557788944723,0.17711700064641242,0.8761827640411716,0.930628864424672,0.13086467623109732,0.8996193435547278,18513.0,7632.0,19893,15474,1853,274,1990,1547,18513,2025,19893,15474,0.0047508119605481625,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9351758793969849,0.18228829993535875,0.87545819246818,0.9354044136128287,0.1377148765671449,0.8984727805786821,18608.0,9820.0,19893,15474,1861,282,1990,1547,18608,2131,19893,15474,-0.04667065665125847,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.936180904522613,0.18358112475759533,0.8752751174283578,0.9359071030010556,0.13836112188186636,0.8983891823226184,18618.0,10416.0,19893,15474,1863,284,1990,1547,18618,2141,19893,15474,-0.05272144824266434
